"","code","latitude","longitude","install_date","LCD","QR","type"
"1400",2815,37.476013,126.81646,2020-03-02,NA,20,"QR"
"1401",2816,37.474731,126.817009,2020-03-02,NA,20,"QR"
"1402",3902,NA,NA,2020-11-02,NA,10,"QR"
"1403",3903,NA,NA,2020-11-02,NA,10,"QR"
"1404",3904,NA,NA,2020-11-02,NA,10,"QR"
"1405",3905,NA,NA,2020-11-02,NA,10,"QR"
"1406",3906,NA,NA,2020-11-02,NA,8,"QR"
"1407",1804,37.46653,126.888718,2017-05-08,10,NA,"LCD"
"1408",1805,37.482288,126.877769,2017-05-08,10,NA,"LCD"
"1409",1806,37.486214,126.878639,2017-05-08,10,NA,"LCD"
"1410",1808,37.473209,126.884941,2017-05-08,20,NA,"LCD"
"1411",1809,37.470779,126.885155,2017-05-08,10,NA,"LCD"
"1412",1812,37.479031,126.887299,2017-05-08,10,NA,"LCD"
"1413",1814,37.47422,126.894127,2017-05-08,8,NA,"LCD"
"1414",1816,37.446861,126.903831,2017-05-08,20,NA,"LCD"
"1415",1819,37.456478,126.895927,2017-05-10,10,NA,"LCD"
"1416",1820,37.44334,126.903358,2017-05-08,10,NA,"LCD"
"1417",1821,37.451458,126.902115,2017-05-08,10,NA,"LCD"
"1418",1822,37.452991,126.900909,2017-05-08,10,NA,"LCD"
"1419",1823,37.458912,126.89859,2017-05-08,20,NA,"LCD"
"1420",1824,37.46455,126.883728,2017-05-08,15,NA,"LCD"
"1421",1825,37.4547,126.891052,2020-10-28,NA,10,"QR"
"1422",1826,37.456841,126.888344,2017-05-08,20,NA,"LCD"
"1423",1827,37.455849,126.893143,2017-05-11,20,NA,"LCD"
"1424",1828,37.475319,126.898888,2017-05-08,10,NA,"LCD"
"1425",1829,37.469139,126.897202,2017-05-08,10,NA,"LCD"
"1426",1830,37.47023,126.895073,2017-05-08,15,NA,"LCD"
"1427",1831,37.4725,126.897957,2017-05-08,10,NA,"LCD"
"1428",1833,37.466541,126.890282,2017-05-08,10,NA,"LCD"
"1429",1834,37.479084,126.879044,2017-05-08,15,NA,"LCD"
"1430",1835,37.47707,126.88443,2017-05-08,10,NA,"LCD"
"1431",1836,37.467403,126.908142,2017-05-11,7,NA,"LCD"
"1432",1839,37.477058,126.885185,2017-11-01,20,NA,"LCD"
"1433",1840,37.475101,126.888069,2017-11-01,20,NA,"LCD"
"1434",1841,37.476952,126.891869,2017-11-01,10,NA,"LCD"
"1435",1842,37.462574,126.90686,2017-11-01,15,NA,"LCD"
"1436",1843,37.477097,126.911133,2017-11-01,10,NA,"LCD"
"1437",1845,37.460289,126.892189,2017-11-01,15,NA,"LCD"
"1438",1846,37.460171,126.896042,2017-11-01,15,NA,"LCD"
"1439",1847,37.461033,126.8871,2017-11-01,10,NA,"LCD"
"1440",1848,37.476276,126.885391,2017-11-01,10,NA,"LCD"
"1441",1849,37.481354,126.88694,2017-11-28,10,NA,"LCD"
"1442",1850,37.48016,126.886368,2017-11-28,10,NA,"LCD"
"1443",1851,37.481232,126.881485,2018-02-26,10,NA,"LCD"
"1444",1852,37.451771,126.913399,2018-10-15,10,NA,"LCD"
"1445",1853,37.472481,126.895866,2018-10-15,10,NA,"LCD"
"1446",1854,37.47818,126.897408,2018-10-01,10,NA,"LCD"
"1447",1855,37.451321,126.897621,2018-10-01,10,NA,"LCD"
"1448",1856,37.478409,126.907372,2018-09-13,10,NA,"LCD"
"1449",1857,37.46056,126.887093,2020-09-24,NA,15,"QR"
"1450",1858,37.437271,126.902687,2018-10-15,10,NA,"LCD"
"1451",1859,37.467999,126.886841,2019-03-12,20,NA,"LCD"
"1452",1861,37.436981,126.903297,2020-02-24,NA,10,"QR"
"1453",1862,37.461346,126.897583,2020-02-24,NA,30,"QR"
"1454",1863,37.460537,126.898605,2020-02-24,NA,14,"QR"
"1455",1864,37.45652,126.899551,2020-02-26,NA,15,"QR"
"1456",1865,37.456333,126.896454,2020-02-24,NA,10,"QR"
"1457",1866,37.457779,126.889427,2020-02-26,NA,20,"QR"
"1458",1867,37.480888,126.883804,2020-02-26,NA,20,"QR"
"1459",1868,37.447853,126.902885,2020-02-24,NA,15,"QR"
"1460",1869,37.459019,126.896713,2020-02-26,NA,15,"QR"
"1461",1870,37.475071,126.903359,2020-02-26,NA,8,"QR"
"1462",200,37.528416,126.913918,2015-09-11,20,NA,"LCD"
"1463",201,37.531239,126.921333,2015-09-11,15,NA,"LCD"
"1464",202,37.528816,126.92453,2015-09-11,30,NA,"LCD"
"1465",203,37.528057,126.918701,2015-09-17,15,NA,"LCD"
"1466",204,37.528164,126.917023,2015-09-17,13,NA,"LCD"
"1467",205,37.526264,126.920509,2015-09-17,20,NA,"LCD"
"1468",206,37.524666,126.918022,2015-09-17,35,NA,"LCD"
"1469",207,37.526989,126.932098,2015-09-17,40,NA,"LCD"
"1470",209,37.524612,126.927834,2015-09-17,12,NA,"LCD"
"1471",210,37.526066,126.925537,2015-09-17,22,NA,"LCD"
"1472",211,37.522228,126.924637,2015-09-17,13,NA,"LCD"
"1473",212,37.521362,126.923462,2015-09-17,35,NA,"LCD"
"1474",213,37.521908,126.918953,2015-09-17,15,NA,"LCD"
"1475",214,37.523022,126.920837,2015-09-17,20,NA,"LCD"
"1476",215,37.524837,126.934906,2015-09-17,10,NA,"LCD"
"1477",217,37.522079,126.930367,2015-09-17,10,NA,"LCD"
"1478",218,37.523277,126.929237,2015-09-17,20,NA,"LCD"
"1479",219,37.520695,126.925835,2015-09-17,12,NA,"LCD"
"1480",220,37.519363,126.926048,2015-09-17,30,NA,"LCD"
"1481",221,37.522675,126.93779,2015-09-17,10,NA,"LCD"
"1482",222,37.519436,126.937599,2020-09-24,NA,12,"QR"
"1483",223,37.519314,126.933167,2015-09-17,20,NA,"LCD"
"1484",224,37.520088,126.932365,2015-09-17,20,NA,"LCD"
"1485",225,37.517368,126.929253,2015-09-17,26,NA,"LCD"
"1486",226,37.517765,126.928413,2015-09-17,20,NA,"LCD"
"1487",227,37.544666,126.888359,2016-06-29,10,NA,"LCD"
"1488",228,37.53846,126.894508,2016-06-29,10,NA,"LCD"
"1489",229,37.535873,126.892181,2016-06-29,20,NA,"LCD"
"1490",230,37.524635,126.896217,2016-07-06,10,NA,"LCD"
"1491",231,37.524506,126.891823,2016-06-29,10,NA,"LCD"
"1492",232,37.52565,126.887817,2016-06-29,20,NA,"LCD"
"1493",233,37.528488,126.891647,2016-06-29,10,NA,"LCD"
"1494",234,37.500462,126.905846,2016-06-29,10,NA,"LCD"
"1495",235,37.504566,126.910233,2016-06-29,10,NA,"LCD"
"1496",236,37.516155,126.894615,2016-06-29,10,NA,"LCD"
"1497",238,37.526386,126.902756,2016-06-29,10,NA,"LCD"
"1498",239,37.525852,126.903282,2016-06-29,20,NA,"LCD"
"1499",240,37.518738,126.895576,2016-06-29,10,NA,"LCD"
"1500",241,37.505329,126.898483,2016-06-29,10,NA,"LCD"
"1501",242,37.510933,126.910225,2016-06-29,15,NA,"LCD"
"1502",243,37.527084,126.89138,2016-06-29,15,NA,"LCD"
"1503",244,37.530079,126.905708,2016-06-29,20,NA,"LCD"
"1504",245,37.528263,126.896629,2016-06-29,10,NA,"LCD"
"1505",247,37.533688,126.902107,2016-06-29,15,NA,"LCD"
"1506",248,37.531055,126.92421,2016-06-29,10,NA,"LCD"
"1507",249,37.52412,126.936546,2016-06-29,8,NA,"LCD"
"1508",250,37.507641,126.92308,2016-06-29,10,NA,"LCD"
"1509",251,37.504494,126.921951,2016-06-29,10,NA,"LCD"
"1510",252,37.499828,126.919945,2016-06-29,10,NA,"LCD"
"1511",253,37.500648,126.909515,2016-06-29,10,NA,"LCD"
"1512",254,37.503803,126.903419,2016-06-29,10,NA,"LCD"
"1513",255,37.506573,126.901131,2016-06-29,10,NA,"LCD"
"1514",256,37.509476,126.8993,2016-06-29,10,NA,"LCD"
"1515",257,37.513844,126.919357,2016-06-29,10,NA,"LCD"
"1516",258,37.517693,126.914299,2016-06-29,14,NA,"LCD"
"1517",259,37.513592,126.925934,2016-06-29,17,NA,"LCD"
"1518",260,37.53368,126.912086,2016-07-06,15,NA,"LCD"
"1519",262,37.519928,126.889183,2016-07-06,12,NA,"LCD"
"1520",263,37.517151,126.888626,2016-07-06,12,NA,"LCD"
"1521",264,37.521931,126.891617,2016-07-06,15,NA,"LCD"
"1522",265,37.521133,126.896538,2016-07-06,15,NA,"LCD"
"1523",266,37.520294,126.901192,2016-07-06,10,NA,"LCD"
"1524",267,37.535961,126.8983,2016-07-06,10,NA,"LCD"
"1525",268,37.534718,126.900002,2016-07-06,6,NA,"LCD"
"1526",270,37.522343,126.927101,2016-07-06,10,NA,"LCD"
"1527",271,37.518963,126.921616,2016-07-06,10,NA,"LCD"
"1528",272,37.535339,126.903679,2016-07-06,20,NA,"LCD"
"1529",274,37.516651,126.90799,2017-11-28,10,NA,"LCD"
"1530",275,37.522816,126.885651,2017-11-28,10,NA,"LCD"
"1531",276,37.518284,126.912636,2017-11-28,10,NA,"LCD"
"1532",277,37.520119,126.905167,2017-11-28,10,NA,"LCD"
"1533",278,37.507931,126.895233,2017-11-28,10,NA,"LCD"
"1534",279,37.513229,126.904465,2017-12-22,15,NA,"LCD"
"1535",280,37.532101,126.89444,2018-09-28,10,NA,"LCD"
"1536",281,37.498241,126.893982,2018-09-28,8,NA,"LCD"
"1537",282,37.48753,126.904877,2018-09-28,10,NA,"LCD"
"1538",283,37.522518,126.907219,2018-09-28,15,NA,"LCD"
"1539",284,37.518211,126.902229,2018-09-28,12,NA,"LCD"
"1540",285,37.499859,126.89724,2018-09-28,8,NA,"LCD"
"1541",286,37.494572,126.89975,2018-09-28,8,NA,"LCD"
"1542",287,37.525768,126.905739,2018-09-28,10,NA,"LCD"
"1543",288,37.528099,126.893387,2018-12-06,10,NA,"LCD"
"1544",289,37.499809,126.898003,2018-11-21,10,NA,"LCD"
"1545",290,37.531509,126.897827,2018-12-04,12,NA,"LCD"
"1546",291,37.513851,126.89888,2018-11-21,14,NA,"LCD"
"1547",292,37.51012,126.904068,2018-11-21,10,NA,"LCD"
"1548",293,37.529171,126.907578,2018-12-04,15,NA,"LCD"
"1549",295,37.514824,126.911881,2020-03-04,NA,10,"QR"
"1550",296,37.526302,126.90538,2020-03-05,NA,15,"QR"
"1551",297,37.528637,126.912674,2020-03-06,NA,20,"QR"
"1552",298,37.527508,126.914299,2020-03-05,NA,20,"QR"
"1553",299,37.531792,126.922455,2020-03-06,NA,10,"QR"
"1554",3201,37.530735,126.89917,2020-03-05,NA,9,"QR"
"1555",3202,37.52869,126.903862,2020-03-05,NA,15,"QR"
"1556",3203,37.506115,126.89859,2020-03-04,NA,10,"QR"
"1557",3204,37.511242,126.898186,2020-03-16,NA,10,"QR"
"1558",3205,37.520466,126.884819,2020-03-04,NA,10,"QR"
"1559",3206,37.517071,126.899086,2020-03-04,NA,15,"QR"
"1560",3207,37.522526,126.889969,2020-03-05,NA,15,"QR"
"1561",3211,37.504383,126.908089,2020-03-04,NA,20,"QR"
"1562",3212,37.500172,126.911308,2020-03-03,NA,10,"QR"
"1563",3214,37.512024,126.901054,2020-03-04,NA,10,"QR"
"1564",3215,37.529743,126.907829,2020-03-05,NA,15,"QR"
"1565",3219,37.514874,126.907585,2020-03-04,NA,10,"QR"
"1566",3220,37.500137,126.913979,2020-03-03,NA,20,"QR"
"1567",3221,37.519333,126.895302,2020-03-04,NA,10,"QR"
"1568",4556,NA,NA,2020-12-22,NA,10,"QR"
"1569",4557,NA,NA,2020-12-22,NA,10,"QR"
"1570",2002,37.512844,126.952469,2017-05-12,18,NA,"LCD"
"1571",2003,37.513359,126.948059,2017-06-22,10,NA,"LCD"
"1572",2007,37.512939,126.934242,2017-05-12,20,NA,"LCD"
"1573",2008,37.509369,126.92807,2017-05-12,10,NA,"LCD"
"1574",2009,37.500076,126.921082,2017-05-26,10,NA,"LCD"
"1575",2012,37.488361,126.906227,2017-05-26,10,NA,"LCD"
"1576",2013,37.505852,126.939362,2017-05-12,30,NA,"LCD"
"1577",2015,37.499855,126.929565,2017-05-26,10,NA,"LCD"
"1578",2016,37.499645,126.927094,2017-05-12,10,NA,"LCD"
"1579",2020,37.504498,126.938988,2017-05-12,10,NA,"LCD"
"1580",2024,37.502178,126.948204,2017-05-12,10,NA,"LCD"
"1581",2025,37.50938,126.963615,2017-05-12,15,NA,"LCD"
"1582",2026,37.508587,126.963493,2017-07-05,10,NA,"LCD"
"1583",2027,37.507042,126.959152,2017-05-12,15,NA,"LCD"
"1584",2032,37.485508,126.981621,2017-06-27,10,NA,"LCD"
"1585",2033,37.481491,126.981583,2017-05-26,10,NA,"LCD"
"1586",2034,37.476891,126.980576,2017-06-27,20,NA,"LCD"
"1587",2036,37.494705,126.982391,2017-05-12,20,NA,"LCD"
"1588",2037,37.503189,126.97715,2017-05-12,20,NA,"LCD"
"1589",2038,37.503181,126.976089,2017-05-12,10,NA,"LCD"
"1590",2040,37.506359,126.969078,2017-05-12,10,NA,"LCD"
"1591",2041,37.486835,126.968048,2017-05-26,10,NA,"LCD"
"1592",2048,37.489087,126.97358,2017-05-26,10,NA,"LCD"
"1593",2050,37.513248,126.939972,2017-05-12,10,NA,"LCD"
"1594",2054,37.510548,126.944847,2017-05-12,10,NA,"LCD"
"1595",2056,37.494499,126.916527,2017-05-26,10,NA,"LCD"
"1596",2057,37.500881,126.94175,2017-05-12,10,NA,"LCD"
"1597",2058,37.513523,126.943527,2017-11-01,10,NA,"LCD"
"1598",2059,37.497078,126.917793,2017-11-01,10,NA,"LCD"
"1599",2060,37.484631,126.97155,2017-11-01,10,NA,"LCD"
"1600",2061,37.505928,126.969231,2018-07-04,10,NA,"LCD"
"1601",2062,37.486652,126.967842,2017-11-01,10,NA,"LCD"
"1602",2063,37.512901,126.926613,2017-12-22,15,NA,"LCD"
"1603",2064,37.505356,126.966179,2017-12-22,10,NA,"LCD"
"1604",2065,37.51199,126.927086,2017-12-22,15,NA,"LCD"
"1605",2066,37.489399,126.907112,2018-10-02,10,NA,"LCD"
"1606",2067,37.497669,126.919868,2018-10-11,10,NA,"LCD"
"1607",2068,37.488159,126.966476,2018-10-11,12,NA,"LCD"
"1608",2069,37.496601,126.953682,2018-10-30,7,NA,"LCD"
"1609",2070,37.51392,126.943069,2018-10-12,12,NA,"LCD"
"1610",2071,37.488869,126.971909,2019-03-26,10,NA,"LCD"
"1611",237,37.496513,126.914803,2016-06-29,20,NA,"LCD"
"1612",2076,37.513577,126.955551,2020-04-24,NA,18,"QR"
"1613",2077,37.511936,126.954163,2020-04-23,NA,10,"QR"
"1614",2078,37.510838,126.961632,2020-04-22,NA,20,"QR"
"1615",2079,37.506672,126.957779,2020-04-22,NA,25,"QR"
"1616",2080,37.512135,126.925438,2020-04-23,NA,15,"QR"
"1617",2081,37.513062,126.929512,2020-04-23,NA,15,"QR"
"1618",2082,37.485615,126.981979,2020-04-26,NA,10,"QR"
"1619",2083,37.504704,126.960732,2020-04-22,NA,15,"QR"
"1620",2084,37.504562,126.946785,2020-04-24,NA,25,"QR"
"1621",2085,37.502743,126.921578,2020-04-23,NA,20,"QR"
"1622",2086,37.487412,126.974739,2020-04-26,NA,22,"QR"
"1623",2088,37.500248,126.94973,2020-04-24,NA,10,"QR"
"1624",2089,37.479107,126.981506,2020-04-26,NA,10,"QR"
"1625",2090,37.48378,126.977921,2020-04-26,NA,15,"QR"
"1626",2091,37.484135,126.977882,2020-04-26,NA,15,"QR"
"1627",2092,37.503113,126.964714,2020-04-24,NA,15,"QR"
"1628",2093,37.503212,126.954598,2020-05-12,NA,12,"QR"
"1629",2094,37.495506,126.956375,2020-04-24,NA,30,"QR"
"1630",2095,37.491501,126.982407,2020-04-24,NA,10,"QR"
"1631",2096,37.502838,126.940338,2020-04-30,NA,13,"QR"
"1632",2102,37.48423,126.926392,2017-05-12,20,NA,"LCD"
"1633",2103,37.489178,126.919273,2017-05-12,10,NA,"LCD"
"1634",2104,37.476089,126.981331,2017-05-26,13,NA,"LCD"
"1635",2105,37.480251,126.914604,2017-05-12,12,NA,"LCD"
"1636",2106,37.473728,126.918404,2017-05-12,12,NA,"LCD"
"1637",2107,37.475471,126.936455,2017-05-26,25,NA,"LCD"
"1638",2108,37.483341,126.943199,2017-05-26,20,NA,"LCD"
"1639",2109,37.486225,126.935829,2017-06-22,15,NA,"LCD"
"1640",2110,37.483192,126.902031,2017-08-21,9,NA,"LCD"
"1641",2111,37.480869,126.953316,2017-08-24,10,NA,"LCD"
"1642",2112,37.481339,126.950645,2017-05-26,15,NA,"LCD"
"1643",2113,37.484661,126.9039,2017-07-11,10,NA,"LCD"
"1644",2115,37.479916,126.90284,2017-06-22,15,NA,"LCD"
"1645",2116,37.481705,126.950829,2017-05-26,9,NA,"LCD"
"1646",2119,37.484257,126.954697,2017-06-22,10,NA,"LCD"
"1647",2122,37.478058,126.960495,2017-05-26,20,NA,"LCD"
"1648",2127,37.464886,126.919479,2017-05-12,10,NA,"LCD"
"1649",2128,37.479164,126.952583,2017-05-26,12,NA,"LCD"
"1650",2129,37.469055,126.958145,2017-05-26,10,NA,"LCD"
"1651",2130,37.471989,126.958427,2017-05-26,15,NA,"LCD"
"1652",2135,37.484409,126.928909,2017-05-12,9,NA,"LCD"
"1653",2136,37.484577,126.929916,2017-09-01,8,NA,"LCD"
"1654",2137,37.484901,126.936531,2017-05-26,10,NA,"LCD"
"1655",2139,37.471165,126.937019,2017-08-21,10,NA,"LCD"
"1656",2140,37.478428,126.931862,2020-10-29,NA,12,"QR"
"1657",2141,37.472294,126.933411,2017-06-22,12,NA,"LCD"
"1658",2143,37.470695,126.9422,2017-06-22,10,NA,"LCD"
"1659",2144,37.477776,126.916756,2017-05-12,15,NA,"LCD"
"1660",2145,37.486359,126.942924,2017-05-26,12,NA,"LCD"
"1661",2148,37.477028,126.963394,2017-06-22,10,NA,"LCD"
"1662",2156,37.480721,126.909325,2017-08-21,12,NA,"LCD"
"1663",2159,37.47509,126.959229,2017-11-01,10,NA,"LCD"
"1664",2164,37.484768,126.932877,2017-11-28,8,NA,"LCD"
"1665",2165,37.476482,126.965363,2017-11-28,10,NA,"LCD"
"1666",2167,37.476295,126.964958,2017-11-28,12,NA,"LCD"
"1667",2169,37.482189,126.942131,2017-11-28,7,NA,"LCD"
"1668",2170,37.481529,126.912033,2017-11-28,10,NA,"LCD"
"1669",2171,37.481548,126.952003,2017-11-28,17,NA,"LCD"
"1670",2172,37.469406,126.944511,2017-11-28,20,NA,"LCD"
"1671",2173,37.48975,126.927467,2017-11-28,10,NA,"LCD"
"1672",2174,37.488564,126.928482,2017-11-28,10,NA,"LCD"
"1673",2175,37.487301,126.928703,2017-11-28,10,NA,"LCD"
"1674",2176,37.488991,126.916382,2017-12-22,15,NA,"LCD"
"1675",2177,37.487129,126.913017,2018-09-12,19,NA,"LCD"
"1676",2178,37.46682,126.948807,2018-10-11,15,NA,"LCD"
"1677",2179,37.482189,126.946159,2018-11-02,7,NA,"LCD"
"1678",2183,37.471828,126.933922,2018-12-14,20,NA,"LCD"
"1679",2184,37.489491,126.945923,2018-11-22,10,NA,"LCD"
"1680",2185,37.470467,126.938652,2019-09-26,10,NA,"LCD"
"1681",2186,37.478821,126.95961,2020-04-29,NA,15,"QR"
"1682",2187,37.486736,126.947517,2020-04-27,NA,15,"QR"
"1683",2189,37.482754,126.941406,2020-04-29,NA,15,"QR"
"1684",2190,37.483688,126.939156,2020-04-30,NA,12,"QR"
"1685",2191,37.470688,126.936485,2020-04-28,NA,10,"QR"
"1686",2195,37.484646,126.934509,2020-04-27,NA,15,"QR"
"1687",2196,37.483311,126.939026,2020-04-28,NA,10,"QR"
"1688",2198,37.479465,126.956932,2020-04-30,NA,10,"QR"
"1689",2199,37.478771,126.958695,2020-04-30,NA,8,"QR"
"1690",2200,37.468567,126.946755,2020-04-28,NA,20,"QR"
"1691",3304,37.477753,126.962364,2020-04-29,NA,15,"QR"
"1692",3305,37.476776,126.964867,2020-04-29,NA,10,"QR"
"1693",3306,37.462147,126.931778,2020-04-28,NA,10,"QR"
"1694",3307,37.491226,126.956078,2020-04-26,NA,15,"QR"
"1695",3310,37.476627,126.943642,2020-04-28,NA,15,"QR"
"1696",3311,37.48122,126.951576,2020-04-30,NA,12,"QR"
"1697",3802,NA,NA,2020-08-17,NA,8,"QR"
"1698",2201,37.453281,127.051483,2017-06-01,20,NA,"LCD"
"1699",2202,37.448936,127.054375,2017-06-01,20,NA,"LCD"
"1700",2203,37.447659,127.055016,2017-06-27,20,NA,"LCD"
"1701",2205,37.453751,127.05938,2017-06-01,15,NA,"LCD"
"1702",2206,37.454357,127.062103,2017-06-01,20,NA,"LCD"
"1703",2207,37.454407,127.064926,2017-06-27,9,NA,"LCD"
"1704",2210,37.505096,127.013107,2017-06-01,15,NA,"LCD"
"1705",2211,37.502636,127.012314,2017-06-27,10,NA,"LCD"
"1706",2212,37.500961,127.017929,2017-06-01,20,NA,"LCD"
"1707",2213,37.502232,127.002258,2017-06-01,20,NA,"LCD"
"1708",2214,37.504116,126.99749,2017-06-01,15,NA,"LCD"
"1709",2215,37.501713,126.995476,2017-06-27,10,NA,"LCD"
"1710",2217,37.513046,127.005959,2017-06-01,20,NA,"LCD"
"1711",2219,37.506199,127.003944,2017-06-01,20,NA,"LCD"
"1712",2220,37.500614,126.98616,2017-06-01,10,NA,"LCD"
"1713",2221,37.485611,126.994682,2017-06-01,15,NA,"LCD"
"1714",2222,37.478069,126.982033,2017-06-01,10,NA,"LCD"
"1715",2223,37.47261,126.983009,2017-06-01,20,NA,"LCD"
"1716",2225,37.473759,126.995247,2017-06-01,15,NA,"LCD"
"1717",2226,37.475182,127.001389,2017-06-01,15,NA,"LCD"
"1718",2227,37.489052,126.992523,2017-06-01,15,NA,"LCD"
"1719",2228,37.489586,126.986725,2017-06-01,20,NA,"LCD"
"1720",2229,37.487011,126.984962,2017-06-01,10,NA,"LCD"
"1721",2230,37.485828,126.982628,2017-06-01,20,NA,"LCD"
"1722",2231,37.496914,127.024963,2017-06-01,15,NA,"LCD"
"1723",2233,37.491112,127.022957,2017-06-01,20,NA,"LCD"
"1724",2235,37.482159,127.002701,2017-06-01,15,NA,"LCD"
"1725",2237,37.484558,127.01487,2017-06-01,20,NA,"LCD"
"1726",2239,37.494217,127.013786,2017-06-01,10,NA,"LCD"
"1727",2241,37.485378,127.041702,2017-06-01,11,NA,"LCD"
"1728",2242,37.48399,127.03418,2017-06-01,20,NA,"LCD"
"1729",2243,37.481491,127.036728,2017-06-01,15,NA,"LCD"
"1730",2244,37.477852,127.03891,2020-09-24,NA,20,"QR"
"1731",2245,37.473614,127.03051,2017-06-01,20,NA,"LCD"
"1732",2246,37.4692,127.029007,2017-06-24,15,NA,"LCD"
"1733",2247,37.462639,127.026619,2017-06-01,25,NA,"LCD"
"1734",2248,37.459953,127.024742,2017-06-27,10,NA,"LCD"
"1735",2249,37.456234,127.019348,2017-06-22,10,NA,"LCD"
"1736",2250,37.455799,127.016289,2017-06-22,10,NA,"LCD"
"1737",2251,37.467506,127.034477,2017-06-13,10,NA,"LCD"
"1738",2252,37.463322,127.036041,2017-06-24,25,NA,"LCD"
"1739",2255,37.47044,127.038857,2017-06-01,25,NA,"LCD"
"1740",2256,37.46769,127.040359,2017-06-01,10,NA,"LCD"
"1741",2257,37.462688,127.046112,2017-06-01,10,NA,"LCD"
"1742",2258,37.471539,127.050591,2017-06-01,20,NA,"LCD"
"1743",2259,37.512989,127.011177,2017-06-13,15,NA,"LCD"
"1744",2262,37.516598,127.00959,2017-06-01,20,NA,"LCD"
"1745",2263,37.471928,127.02684,2017-06-22,20,NA,"LCD"
"1746",2264,37.488556,126.982574,2017-06-22,9,NA,"LCD"
"1747",2265,37.494743,126.983063,2017-08-09,10,NA,"LCD"
"1748",2266,37.49054,127.008163,2017-11-01,15,NA,"LCD"
"1749",2268,37.502319,127.02227,2017-11-01,10,NA,"LCD"
"1750",2269,37.510349,127.016052,2017-11-01,10,NA,"LCD"
"1751",2270,37.448967,127.057739,2017-11-01,10,NA,"LCD"
"1752",2271,37.487865,126.994293,2017-11-01,8,NA,"LCD"
"1753",2272,37.487309,127.010582,2017-11-01,10,NA,"LCD"
"1754",2273,37.477829,127.038269,2017-11-01,10,NA,"LCD"
"1755",2274,37.46965,127.039612,2017-11-01,10,NA,"LCD"
"1756",2275,37.461578,127.048798,2017-11-01,10,NA,"LCD"
"1757",2276,37.474388,127.038902,2017-11-01,15,NA,"LCD"
"1758",2277,37.51487,127.015282,2017-11-01,10,NA,"LCD"
"1759",2279,37.493618,127.014183,2017-11-28,10,NA,"LCD"
"1760",2280,37.484161,127.010971,2018-09-20,10,NA,"LCD"
"1761",2281,37.475979,126.986282,2017-11-28,7,NA,"LCD"
"1762",2282,37.477203,127.005836,2017-11-28,15,NA,"LCD"
"1763",2283,37.486526,126.989166,2017-11-28,10,NA,"LCD"
"1764",2284,37.468102,126.986801,2017-11-28,10,NA,"LCD"
"1765",2285,37.457424,127.022652,2017-11-28,15,NA,"LCD"
"1766",2286,37.458549,127.055885,2017-11-28,10,NA,"LCD"
"1767",2287,37.45562,127.067101,2017-11-28,10,NA,"LCD"
"1768",2288,37.455608,127.064453,2017-11-28,10,NA,"LCD"
"1769",2289,37.464298,126.988525,2017-11-28,10,NA,"LCD"
"1770",2292,37.488243,127.027016,2017-12-22,15,NA,"LCD"
"1771",2293,37.484798,127.036995,2017-12-22,10,NA,"LCD"
"1772",2294,37.475906,127.046242,2017-12-22,15,NA,"LCD"
"1773",2297,37.485672,127.015923,2018-02-26,10,NA,"LCD"
"1774",2298,37.502411,127.021606,2018-02-26,12,NA,"LCD"
"1775",2299,37.486469,127.028061,2018-10-17,12,NA,"LCD"
"1776",2501,37.450661,127.05706,2018-09-03,10,NA,"LCD"
"1777",2502,37.491951,127.008553,2018-10-02,9,NA,"LCD"
"1778",2503,37.503811,127.021362,2018-10-02,10,NA,"LCD"
"1779",2504,37.515881,127.019302,2018-10-30,10,NA,"LCD"
"1780",2505,37.493259,127.029533,2018-09-18,12,NA,"LCD"
"1781",2506,37.479092,126.990677,2018-09-18,10,NA,"LCD"
"1782",2508,37.482979,127.042259,2018-09-18,10,NA,"LCD"
"1783",2509,37.498371,126.992462,2018-09-18,16,NA,"LCD"
"1784",2510,37.48304,127.021461,2019-03-26,8,NA,"LCD"
"1785",2511,37.483662,126.982323,2019-03-14,10,NA,"LCD"
"1786",2514,37.503643,127.016022,2020-02-20,NA,10,"QR"
"1787",2515,37.498928,127.024727,2020-02-20,NA,15,"QR"
"1788",2516,37.454418,127.052742,2020-02-19,NA,10,"QR"
"1789",2517,37.48716,127.024376,2020-02-19,NA,20,"QR"
"1790",2518,37.487484,127.025147,2020-02-19,NA,20,"QR"
"1791",2519,37.491009,127.023521,2020-02-20,NA,15,"QR"
"1792",2520,37.496193,127.021011,2020-02-20,NA,20,"QR"
"1793",2521,37.495564,127.01918,2020-02-20,NA,13,"QR"
"1794",2523,37.510193,127.007256,2020-02-21,NA,10,"QR"
"1795",2524,37.507351,127.008019,2020-02-21,NA,10,"QR"
"1796",2525,37.505608,127.002159,2020-02-21,NA,15,"QR"
"1797",2526,37.504787,126.999924,2020-02-21,NA,10,"QR"
"1798",2527,37.502674,126.993698,2020-02-21,NA,10,"QR"
"1799",2528,37.493771,126.990067,2020-02-23,NA,10,"QR"
"1800",2529,37.489918,126.992081,2020-02-23,NA,12,"QR"
"1801",2530,37.497795,126.987068,2020-02-23,NA,15,"QR"
"1802",2531,37.494205,126.989357,2020-02-23,NA,10,"QR"
"1803",2532,37.478203,127.008781,2020-02-19,NA,10,"QR"
"1804",2533,37.481098,127.014061,2020-02-19,NA,10,"QR"
